Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index
01/07/2020;14,210.385875 ;4,751.105903 ;8,258.845078 ;7,570.810664 ;6,673.451689 ;9,166.892439 ;6,065.044141 ;11,506.692233 ;16,150.211753 ;5,996.083345
02/07/2020;14,203.210356 ;4,751.507294 ;8,267.967106 ;7,574.348993 ;6,677.579783 ;9,170.008654 ;6,065.354736 ;11,504.596366 ;16,139.708550 ;5,996.194887
03/07/2020;14,228.027933 ;4,751.903814 ;8,307.123529 ;7,613.393913 ;6,692.249854 ;9,240.141422 ;6,078.179839 ;11,507.053705 ;16,179.064495 ;6,008.386608
06/07/2020;14,234.439036 ;4,752.303546 ;8,315.442906 ;7,631.513911 ;6,690.373861 ;9,282.740243 ;6,083.395553 ;11,505.540379 ;16,190.589279 ;6,013.515663
07/07/2020;14,207.550690 ;4,752.706828 ;8,313.582061 ;7,610.650684 ;6,684.673247 ;9,242.790691 ;6,075.598417 ;11,505.032540 ;16,146.587438 ;6,005.610368
08/07/2020;14,193.098856 ;4,753.113099 ;8,316.847678 ;7,616.803851 ;6,674.362375 ;9,268.453476 ;6,075.467230 ;11,501.929332 ;16,124.726738 ;6,005.403259
09/07/2020;14,200.502203 ;4,753.520987 ;8,349.842649 ;7,648.694327 ;6,682.038077 ;9,330.719758 ;6,084.420745 ;11,502.092924 ;16,136.827034 ;6,013.787405
10/07/2020;14,225.981500 ;4,753.923442 ;8,364.305961 ;7,685.873869 ;6,697.543728 ;9,395.723539 ;6,096.370525 ;11,507.537971 ;16,175.385004 ;6,025.641969
13/07/2020;14,219.901184 ;4,754.330330 ;8,365.092941 ;7,675.070293 ;6,702.599441 ;9,365.767926 ;6,093.440897 ;11,507.967336 ;16,165.090746 ;6,022.638299
14/07/2020;14,222.130501 ;4,754.737208 ;8,369.084060 ;7,665.502207 ;6,705.467854 ;9,341.100534 ;6,091.882105 ;11,510.094784 ;16,167.420641 ;6,020.959818
15/07/2020;14,215.137105 ;4,755.143074 ;8,374.268400 ;7,665.599968 ;6,702.297101 ;9,344.988687 ;6,091.364322 ;11,510.491048 ;16,155.642183 ;6,020.315552
16/07/2020;14,219.199634 ;4,755.551235 ;8,376.166506 ;7,676.727377 ;6,697.650391 ;9,375.651346 ;6,094.623231 ;11,512.345395 ;16,161.166602 ;6,023.594193
17/07/2020;14,252.437033 ;4,755.957086 ;8,404.052980 ;7,725.752191 ;6,701.164191 ;9,482.216738 ;6,110.579728 ;11,515.187611 ;16,214.158514 ;6,039.231524
20/07/2020;14,253.930720 ;4,756.368317 ;8,450.861782 ;7,720.743621 ;6,698.227854 ;9,474.394898 ;6,110.871056 ;11,516.447874 ;16,215.824008 ;6,038.481670
21/07/2020;14,239.422823 ;4,756.774402 ;8,461.866172 ;7,727.376622 ;6,704.900705 ;9,481.442321 ;6,111.035632 ;11,514.338721 ;16,193.242473 ;6,038.403305
22/07/2020;14,228.535027 ;4,757.169672 ;8,478.654588 ;7,741.467288 ;6,715.942263 ;9,500.140412 ;6,113.447954 ;11,517.110016 ;16,173.543029 ;6,040.486228
23/07/2020;14,219.954050 ;4,757.579801 ;8,486.168467 ;7,731.474083 ;6,714.810452 ;9,478.912384 ;6,110.515602 ;11,517.884921 ;16,158.908227 ;6,037.329904
24/07/2020;14,266.142897 ;4,757.988422 ;8,504.709608 ;7,751.690856 ;6,709.253249 ;9,531.190298 ;6,121.360757 ;11,524.764434 ;16,230.697088 ;6,047.967356
27/07/2020;14,289.375621 ;4,758.399445 ;8,532.722231 ;7,783.247512 ;6,720.569277 ;9,589.016693 ;6,132.154854 ;11,527.674152 ;16,267.154571 ;6,058.340974
28/07/2020;14,286.938252 ;4,758.817220 ;8,534.930566 ;7,773.149293 ;6,719.739545 ;9,567.192176 ;6,129.840404 ;11,528.050563 ;16,262.898842 ;6,055.932983
29/07/2020;14,285.705227 ;4,759.219147 ;8,543.392570 ;7,777.218328 ;6,715.727960 ;9,581.154974 ;6,130.998200 ;11,529.778244 ;16,259.774118 ;6,056.923641
30/07/2020;14,336.263359 ;4,759.620061 ;8,576.475125 ;7,836.628605 ;6,724.617013 ;9,704.787665 ;6,151.534568 ;11,532.436750 ;16,341.433752 ;6,077.112029
31/07/2020;14,345.347717 ;4,760.031184 ;8,586.231663 ;7,841.277398 ;6,725.812977 ;9,713.866654 ;6,154.122640 ;11,533.259783 ;16,355.888151 ;6,079.531302
03/08/2020;14,347.586539 ;4,760.438882 ;8,596.329953 ;7,856.113865 ;6,728.007273 ;9,744.771715 ;6,158.173949 ;11,534.843345 ;16,358.577546 ;6,083.434087
04/08/2020;14,321.285745 ;4,760.846068 ;8,615.853920 ;7,831.696628 ;6,727.686247 ;9,689.996285 ;6,150.062578 ;11,533.895620 ;16,315.976797 ;6,074.749498
05/08/2020;14,301.226129 ;4,761.253164 ;8,617.540626 ;7,803.474837 ;6,727.093816 ;9,626.949359 ;6,141.532848 ;11,533.015838 ;16,283.583227 ;6,066.027303
06/08/2020;14,342.837076 ;4,761.661850 ;8,630.140824 ;7,834.252556 ;6,752.722224 ;9,665.994143 ;6,154.102972 ;11,541.743647 ;16,346.468284 ;6,078.552578
07/08/2020;14,312.300064 ;4,762.022495 ;8,625.899392 ;7,790.660412 ;6,751.449635 ;9,569.035338 ;6,140.702868 ;11,541.065326 ;16,296.742333 ;6,065.000164
10/08/2020;14,295.858339 ;4,762.380701 ;8,623.330156 ;7,757.369122 ;6,751.997338 ;9,493.180698 ;6,131.406503 ;11,541.334678 ;16,269.572597 ;6,055.590006
11/08/2020;14,283.877773 ;4,762.737904 ;8,609.167158 ;7,743.940484 ;6,752.494388 ;9,462.254968 ;6,126.798657 ;11,542.871068 ;16,248.937926 ;6,051.206416
12/08/2020;14,242.837325 ;4,763.100119 ;8,583.261821 ;7,713.549273 ;6,740.781889 ;9,407.532784 ;6,114.492332 ;11,541.044590 ;16,182.679703 ;6,039.239465
13/08/2020;14,216.517933 ;4,763.461132 ;8,564.841696 ;7,684.182836 ;6,741.908951 ;9,339.855133 ;6,104.456036 ;11,539.872561 ;16,140.188496 ;6,029.421005
14/08/2020;14,219.960764 ;4,763.822429 ;8,554.282691 ;7,688.146325 ;6,744.001179 ;9,346.320110 ;6,105.725225 ;11,539.738592 ;16,145.926173 ;6,030.943281
17/08/2020;14,194.114533 ;4,764.181536 ;8,551.677899 ;7,687.975079 ;6,738.432747 ;9,352.555936 ;6,102.503545 ;11,540.031571 ;16,103.297078 ;6,027.719496
18/08/2020;14,261.493906 ;4,764.543919 ;8,614.154703 ;7,765.260101 ;6,755.404166 ;9,501.016122 ;6,129.104422 ;11,545.107811 ;16,210.780987 ;6,053.436842
19/08/2020;14,226.560514 ;4,764.901720 ;8,656.001710 ;7,731.782451 ;6,747.980890 ;9,436.784373 ;6,118.595486 ;11,544.943562 ;16,153.514002 ;6,041.805003
20/08/2020;14,236.527940 ;4,765.263037 ;8,668.747042 ;7,751.532337 ;6,754.418428 ;9,472.470246 ;6,124.518306 ;11,544.523375 ;16,170.145482 ;6,047.556886
21/08/2020;14,246.054634 ;4,765.606038 ;8,683.979429 ;7,754.228534 ;6,751.413493 ;9,481.506767 ;6,126.833062 ;11,545.057294 ;16,185.457302 ;6,049.578028
24/08/2020;14,266.353432 ;4,765.953645 ;8,702.333338 ;7,760.103215 ;6,748.899559 ;9,496.870934 ;6,131.289223 ;11,546.888095 ;16,217.649733 ;6,053.711662
25/08/2020;14,257.753281 ;4,766.314191 ;8,719.553610 ;7,754.556293 ;6,752.064341 ;9,481.515615 ;6,129.560539 ;11,547.082319 ;16,203.404788 ;6,051.569569
26/08/2020;14,211.099288 ;4,766.667943 ;8,711.128469 ;7,703.974275 ;6,742.380378 ;9,382.823784 ;6,112.827195 ;11,545.508136 ;16,127.770124 ;6,034.708883
27/08/2020;14,209.358699 ;4,767.026390 ;8,712.977385 ;7,705.922459 ;6,739.954735 ;9,389.626062 ;6,113.235984 ;11,544.458833 ;16,125.566949 ;6,035.084430
28/08/2020;14,248.913330 ;4,767.366357 ;8,765.905009 ;7,732.345406 ;6,752.962898 ;9,432.655849 ;6,125.275785 ;11,547.042457 ;16,188.912223 ;6,046.178956
31/08/2020;14,237.747004 ;4,767.715958 ;8,767.628066 ;7,700.332909 ;6,754.490046 ;9,361.985538 ;6,117.291537 ;11,546.944195 ;16,170.635629 ;6,038.006882
01/09/2020;14,264.568458 ;4,768.072324 ;8,790.537850 ;7,719.169559 ;6,759.516575 ;9,397.215189 ;6,125.432254 ;11,549.390412 ;16,213.155584 ;6,045.793360
02/09/2020;14,253.045386 ;4,768.416983 ;8,802.950686 ;7,720.883562 ;6,761.528109 ;9,398.754229 ;6,124.640351 ;11,549.627696 ;16,193.527179 ;6,044.714169
03/09/2020;14,269.120915 ;4,768.779547 ;8,815.764588 ;7,741.405255 ;6,777.389297 ;9,425.998921 ;6,131.607510 ;11,552.100837 ;16,218.995879 ;6,051.528911
04/09/2020;14,289.373314 ;4,769.146951 ;8,839.784518 ;7,750.760380 ;6,789.797531 ;9,432.866508 ;6,137.056997 ;11,554.476023 ;16,251.587614 ;6,056.551757
08/09/2020;14,254.593264 ;4,769.499176 ;8,825.661762 ;7,728.205497 ;6,779.807800 ;9,394.941086 ;6,127.410359 ;11,553.424271 ;16,193.550215 ;6,047.036666
09/09/2020;14,268.376624 ;4,769.820249 ;8,844.869505 ;7,748.384480 ;6,786.761278 ;9,430.999001 ;6,134.107190 ;11,555.441347 ;16,215.458003 ;6,053.435646
10/09/2020;14,227.033562 ;4,769.868635 ;8,829.619810 ;7,714.750436 ;6,783.344449 ;9,362.133654 ;6,121.062335 ;11,554.870361 ;16,146.005217 ;6,040.484161
11/09/2020;14,224.338853 ;4,769.284153 ;8,874.603962 ;7,710.607378 ;6,789.725611 ;9,346.356555 ;6,120.505109 ;11,556.306468 ;16,140.472524 ;6,038.928628
14/09/2020;14,242.345148 ;4,768.535825 ;8,898.973617 ;7,725.449885 ;6,798.074803 ;9,369.410037 ;6,126.250435 ;11,558.967266 ;16,169.074837 ;6,044.245111
15/09/2020;14,221.467183 ;4,766.862994 ;8,906.451769 ;7,704.605699 ;6,795.198523 ;9,327.545442 ;6,118.344539 ;11,558.932897 ;16,133.828267 ;6,036.028574
16/09/2020;14,202.256517 ;4,766.068864 ;8,923.348808 ;7,683.421940 ;6,782.019769 ;9,295.876299 ;6,111.204065 ;11,559.154213 ;16,101.223786 ;6,028.386688
17/09/2020;14,232.471625 ;4,765.904166 ;8,943.460908 ;7,680.383010 ;6,792.108593 ;9,278.225345 ;6,115.066005 ;11,561.752891 ;16,150.493374 ;6,031.879440
18/09/2020;14,170.844743 ;4,765.131750 ;8,914.712315 ;7,581.649418 ;6,758.893082 ;9,099.755897 ;6,084.751466 ;11,558.957688 ;16,048.292707 ;6,001.636039
21/09/2020;14,162.456926 ;4,765.093346 ;8,933.987622 ;7,565.657656 ;6,738.019051 ;9,087.803099 ;6,080.617603 ;11,560.759760 ;16,032.892564 ;5,997.004066
22/09/2020;14,189.668370 ;4,765.114805 ;8,923.006707 ;7,618.960009 ;6,756.285570 ;9,183.785364 ;6,095.386313 ;11,563.539344 ;16,076.964435 ;6,012.285142
23/09/2020;14,162.261682 ;4,764.679811 ;8,921.593893 ;7,578.262211 ;6,748.273353 ;9,104.006474 ;6,082.782279 ;11,563.187870 ;16,030.905098 ;5,999.479934
24/09/2020;14,215.467653 ;4,764.167797 ;8,972.423300 ;7,647.078596 ;6,765.780619 ;9,234.573258 ;6,105.465241 ;11,566.173248 ;16,118.750133 ;6,021.467816
25/09/2020;14,215.612293 ;4,762.309354 ;8,989.255567 ;7,634.433376 ;6,764.473462 ;9,208.491453 ;6,102.262438 ;11,566.708235 ;16,118.629254 ;6,017.837532
28/09/2020;14,133.197812 ;4,760.450972 ;8,943.685229 ;7,532.202686 ;6,734.210137 ;9,019.183118 ;6,067.456765 ;11,563.833118 ;15,981.365769 ;5,983.388565
29/09/2020;14,122.408866 ;4,758.446107 ;8,979.607646 ;7,542.475827 ;6,730.562496 ;9,045.525549 ;6,067.928903 ;11,561.560923 ;15,964.690737 ;5,983.082963
30/09/2020;14,157.972421 ;4,754.890440 ;9,026.476536 ;7,583.918769 ;6,746.145430 ;9,118.641771 ;6,080.824648 ;11,564.257609 ;16,022.928774 ;5,995.190102
01/10/2020;14,145.262607 ;4,749.006985 ;9,050.682099 ;7,591.583446 ;6,747.630580 ;9,133.692692 ;6,078.321577 ;11,563.452947 ;16,002.006877 ;5,992.111015
02/10/2020;14,094.759024 ;4,741.171120 ;9,026.831666 ;7,531.947335 ;6,726.448363 ;9,027.120479 ;6,054.482221 ;11,554.192687 ;15,919.083244 ;5,968.361653
05/10/2020;14,139.191701 ;4,733.914590 ;9,050.387842 ;7,570.914227 ;6,739.837268 ;9,097.250284 ;6,065.831223 ;11,560.963252 ;15,993.147405 ;5,979.407854
06/10/2020;14,098.002363 ;4,733.949006 ;9,049.068842 ;7,559.247492 ;6,735.979358 ;9,076.088390 ;6,057.559839 ;11,557.930929 ;15,921.877019 ;5,971.019494
07/10/2020;14,098.715992 ;4,734.547088 ;9,053.565269 ;7,560.811870 ;6,735.351548 ;9,080.178944 ;6,058.370375 ;11,559.530713 ;15,921.865781 ;5,971.748452
08/10/2020;14,119.513307 ;4,739.188422 ;9,067.985100 ;7,591.029904 ;6,745.005858 ;9,135.360323 ;6,070.145243 ;11,565.846535 ;15,953.998343 ;5,983.422636
09/10/2020;14,122.514034 ;4,752.431255 ;9,087.876545 ;7,619.091455 ;6,762.723102 ;9,177.027408 ;6,083.244865 ;11,567.955071 ;15,957.670385 ;5,996.328239
13/10/2020;14,150.510457 ;4,759.251485 ;9,082.560296 ;7,621.059653 ;6,757.869808 ;9,186.620070 ;6,090.826810 ;11,570.173284 ;16,005.986367 ;6,004.156430
14/10/2020;14,159.738392 ;4,760.584110 ;9,090.845269 ;7,629.079833 ;6,761.819663 ;9,199.747578 ;6,094.620100 ;11,571.769127 ;16,021.215497 ;6,007.839744
15/10/2020;14,122.849113 ;4,760.741165 ;9,079.266103 ;7,602.987365 ;6,743.861733 ;9,162.627967 ;6,083.811033 ;11,569.237008 ;15,957.237664 ;5,997.087781
16/10/2020;14,109.100065 ;4,759.002709 ;9,084.888426 ;7,608.749558 ;6,748.219875 ;9,170.399664 ;6,082.334239 ;11,567.084766 ;15,934.365638 ;5,995.465442
19/10/2020;14,147.763565 ;4,759.839421 ;9,100.929341 ;7,636.913959 ;6,758.313829 ;9,220.703434 ;6,094.409536 ;11,572.350980 ;15,999.316780 ;6,007.410753
20/10/2020;14,184.086660 ;4,760.244727 ;9,135.136428 ;7,658.052843 ;6,764.707970 ;9,259.758020 ;6,104.863160 ;11,575.479952 ;16,061.800709 ;6,017.319287
21/10/2020;14,175.308129 ;4,759.953815 ;9,203.340530 ;7,660.998042 ;6,777.169587 ;9,252.483059 ;6,105.517266 ;11,576.943281 ;16,044.912204 ;6,016.532987
22/10/2020;14,160.977505 ;4,760.017996 ;9,208.459679 ;7,639.945666 ;6,778.935496 ;9,204.649142 ;6,099.248359 ;11,578.408113 ;16,018.086470 ;6,010.045320
23/10/2020;14,120.256407 ;4,760.311343 ;9,210.421394 ;7,622.034355 ;6,770.159316 ;9,175.248383 ;6,089.938618 ;11,574.299313 ;15,948.520960 ;6,000.530776
26/10/2020;14,131.965955 ;4,760.524162 ;9,216.415834 ;7,620.986578 ;6,772.568873 ;9,170.316168 ;6,091.608612 ;11,577.526495 ;15,966.877422 ;6,002.102413
27/10/2020;14,123.550891 ;4,761.171103 ;9,215.833376 ;7,606.387071 ;6,767.628387 ;9,143.919544 ;6,087.683145 ;11,579.182598 ;15,950.484131 ;5,998.120597
28/10/2020;14,115.782210 ;4,761.397322 ;9,226.603030 ;7,605.871265 ;6,763.738644 ;9,147.069951 ;6,086.810392 ;11,578.658046 ;15,937.003744 ;5,997.003307
29/10/2020;14,125.908256 ;4,761.318501 ;9,273.230839 ;7,612.063775 ;6,768.386474 ;9,155.461348 ;6,090.469703 ;11,583.529135 ;15,951.202494 ;5,999.734137
30/10/2020;14,111.512266 ;4,761.262140 ;9,280.086180 ;7,599.993205 ;6,759.701660 ;9,138.692716 ;6,086.036615 ;11,583.208766 ;15,925.697448 ;5,995.077482
03/11/2020;14,084.300361 ;4,761.572681 ;9,260.735334 ;7,598.489540 ;6,754.971246 ;9,140.613535 ;6,081.614512 ;11,582.591398 ;15,877.496237 ;5,990.989855
04/11/2020;14,116.963206 ;4,761.972964 ;9,269.265272 ;7,622.079253 ;6,767.907791 ;9,177.820690 ;6,091.601812 ;11,584.600770 ;15,936.364875 ;6,000.966609
05/11/2020;14,136.843489 ;4,762.005703 ;9,289.378321 ;7,660.039173 ;6,778.833889 ;9,248.563699 ;6,102.661315 ;11,587.290639 ;15,970.894026 ;6,011.793554
06/11/2020;14,172.240895 ;4,762.126283 ;9,307.541761 ;7,705.896347 ;6,792.705597 ;9,333.285111 ;6,117.624728 ;11,592.262535 ;16,032.212240 ;6,026.629695
09/11/2020;14,200.282060 ;4,762.012923 ;9,344.124246 ;7,736.067088 ;6,805.473118 ;9,385.024353 ;6,128.585085 ;11,595.547530 ;16,081.367270 ;6,037.014825
10/11/2020;14,189.128146 ;4,762.251681 ;9,346.536339 ;7,709.349667 ;6,809.546276 ;9,322.305231 ;6,121.684355 ;11,596.356856 ;16,059.937706 ;6,029.949399
11/11/2020;14,146.990445 ;4,761.593443 ;9,345.794455 ;7,680.282095 ;6,804.190256 ;9,264.825587 ;6,109.217793 ;11,594.076622 ;15,983.715615 ;6,017.290894
12/11/2020;14,135.911478 ;4,761.398933 ;9,356.094607 ;7,658.393427 ;6,805.400145 ;9,215.779659 ;6,103.260164 ;11,594.734754 ;15,962.559353 ;6,011.020919
13/11/2020;14,152.301432 ;4,761.580145 ;9,302.513269 ;7,682.258774 ;6,811.319124 ;9,261.300007 ;6,109.518408 ;11,596.993710 ;15,990.989635 ;6,018.492697
16/11/2020;14,160.014913 ;4,761.993072 ;9,285.925892 ;7,684.354556 ;6,824.336265 ;9,251.562837 ;6,110.946139 ;11,599.549065 ;16,003.045728 ;6,020.287631
17/11/2020;14,171.453555 ;4,762.425934 ;9,305.195741 ;7,693.178304 ;6,826.058119 ;9,269.433725 ;6,115.052046 ;11,602.110183 ;16,022.013916 ;6,024.065051
18/11/2020;14,141.655920 ;4,762.687945 ;9,294.494195 ;7,674.752636 ;6,819.749797 ;9,235.331433 ;6,106.754390 ;11,602.751492 ;15,966.114105 ;6,015.851332
19/11/2020;14,142.857878 ;4,763.008020 ;9,318.501085 ;7,676.815752 ;6,823.811508 ;9,235.172622 ;6,107.994813 ;11,604.053679 ;15,967.190774 ;6,016.619096
20/11/2020;14,113.177523 ;4,763.367593 ;9,316.893094 ;7,650.431287 ;6,817.751890 ;9,182.815544 ;6,098.295284 ;11,602.995588 ;15,913.016357 ;6,006.793831
23/11/2020;14,092.738141 ;4,763.747902 ;9,326.365580 ;7,641.824224 ;6,808.075047 ;9,174.862950 ;6,093.873200 ;11,602.120063 ;15,875.839433 ;6,002.104859
24/11/2020;14,106.327706 ;4,764.182778 ;9,333.397360 ;7,661.088388 ;6,818.999062 ;9,205.386271 ;6,100.212546 ;11,602.648870 ;15,900.604604 ;6,008.403572
25/11/2020;14,123.324460 ;4,764.551557 ;9,353.053234 ;7,682.630141 ;6,825.685870 ;9,246.071752 ;6,107.749333 ;11,605.573432 ;15,929.571156 ;6,015.660100
26/11/2020;14,149.661910 ;4,764.970546 ;9,366.137653 ;7,707.368738 ;6,833.333696 ;9,292.832174 ;6,117.214754 ;11,606.921732 ;15,977.280711 ;6,025.011768
27/11/2020;14,173.711462 ;4,765.453212 ;9,424.525853 ;7,746.186058 ;6,849.422425 ;9,361.357657 ;6,130.205414 ;11,609.621545 ;16,019.542906 ;6,037.016099
30/11/2020;14,162.593182 ;4,766.029934 ;9,460.263356 ;7,751.973763 ;6,848.918514 ;9,375.015619 ;6,130.761414 ;11,609.452330 ;15,999.047623 ;6,036.847360
01/12/2020;14,211.964845 ;4,766.453750 ;9,492.439028 ;7,810.071930 ;6,868.158268 ;9,483.315658 ;6,150.917930 ;11,615.999696 ;16,084.916795 ;6,056.673085
02/12/2020;14,247.260705 ;4,766.944463 ;9,508.051273 ;7,833.810253 ;6,876.237293 ;9,527.307726 ;6,161.629311 ;11,619.492091 ;16,148.329366 ;6,067.238713
03/12/2020;14,305.846115 ;4,767.363272 ;9,524.018277 ;7,903.195388 ;6,896.449204 ;9,659.925848 ;6,185.097643 ;11,621.739221 ;16,256.868901 ;6,090.752578
04/12/2020;14,303.451482 ;4,767.901635 ;9,531.044599 ;7,907.003237 ;6,899.701104 ;9,664.664134 ;6,185.893379 ;11,621.530127 ;16,252.540933 ;6,091.420125
07/12/2020;14,311.376207 ;4,768.811294 ;9,554.125245 ;7,899.010130 ;6,904.042872 ;9,641.480272 ;6,186.359497 ;11,622.208459 ;16,266.876399 ;6,091.431762
08/12/2020;14,315.984281 ;4,769.522837 ;9,576.464800 ;7,918.622310 ;6,915.589057 ;9,672.051456 ;6,191.802201 ;11,622.422602 ;16,275.379044 ;6,096.512200
09/12/2020;14,308.995324 ;4,770.169502 ;9,598.997632 ;7,922.017647 ;6,918.633559 ;9,676.104695 ;6,192.171371 ;11,623.835980 ;16,260.874757 ;6,096.436339
10/12/2020;14,322.517761 ;4,770.906263 ;9,609.156494 ;7,963.115526 ;6,909.653256 ;9,779.491706 ;6,203.091417 ;11,624.612011 ;16,285.689230 ;6,107.322972
11/12/2020;14,352.238441 ;4,771.450238 ;9,609.530882 ;7,998.554541 ;6,918.091262 ;9,849.462295 ;6,215.047787 ;11,626.997941 ;16,339.598871 ;6,119.457785
14/12/2020;14,343.143154 ;4,772.161247 ;9,617.435608 ;7,997.042743 ;6,917.155126 ;9,847.160372 ;6,213.844981 ;11,627.624047 ;16,321.846036 ;6,118.078140
15/12/2020;14,370.100495 ;4,773.286121 ;9,630.640717 ;8,020.495514 ;6,927.900112 ;9,887.348002 ;6,223.477982 ;11,631.464930 ;16,369.191591 ;6,127.596773
16/12/2020;14,353.764989 ;4,773.905942 ;9,630.541839 ;8,016.644908 ;6,928.925772 ;9,877.109350 ;6,220.499963 ;11,632.262147 ;16,337.609659 ;6,124.575351
17/12/2020;14,353.281496 ;4,774.755809 ;9,637.065220 ;8,025.155961 ;6,933.083853 ;9,891.631634 ;6,222.718051 ;11,633.653273 ;16,335.409370 ;6,126.698070
18/12/2020;14,358.755649 ;4,775.509163 ;9,631.703527 ;8,035.967355 ;6,935.142182 ;9,914.147057 ;6,226.036022 ;11,635.206113 ;16,344.308463 ;6,130.172733
21/12/2020;14,362.212241 ;4,776.446731 ;9,527.152286 ;8,036.206466 ;6,936.368369 ;9,913.155046 ;6,224.999943 ;11,636.381248 ;16,349.747596 ;6,131.190864
22/12/2020;14,382.543370 ;4,777.510257 ;9,427.609057 ;8,032.117289 ;6,936.616381 ;9,903.343612 ;6,225.760253 ;11,638.834383 ;16,385.865998 ;6,133.933591
23/12/2020;14,405.920714 ;4,778.566045 ;9,400.718897 ;8,059.845283 ;6,947.396746 ;9,954.146326 ;6,235.015849 ;11,640.394629 ;16,428.562461 ;6,143.862558
24/12/2020;14,408.076460 ;4,778.950441 ;9,407.219567 ;8,065.117868 ;6,951.506862 ;9,961.206743 ;6,236.742182 ;11,641.403887 ;16,431.698885 ;6,145.486481
28/12/2020;14,395.113947 ;4,779.996238 ;9,410.310863 ;8,065.548335 ;6,949.232627 ;9,965.076682 ;6,235.422058 ;11,641.166501 ;16,407.443171 ;6,144.085045
29/12/2020;14,427.068963 ;4,780.737949 ;9,367.818346 ;8,109.157884 ;6,960.563050 ;10,052.075327 ;6,248.826428 ;11,643.117985 ;16,465.973656 ;6,158.534887
30/12/2020;14,437.261477 ;4,781.401221 ;9,349.414963 ;8,122.894467 ;6,970.101549 ;10,071.945631 ;6,253.168101 ;11,644.411716 ;16,484.021587 ;6,163.307056
31/12/2020;14,439.402355 ;4,781.783466 ;9,354.674437 ;8,128.201373 ;6,974.228941 ;10,079.063969 ;6,254.874142 ;11,645.428765 ;16,487.122728 ;6,164.934951
04/01/2021;14,443.838080 ;4,782.506809 ;9,355.074779 ;8,131.679240 ;6,977.831029 ;10,082.596686 ;6,256.607659 ;11,647.590378 ;16,493.497725 ;6,166.686947
05/01/2021;14,420.075198 ;4,783.341657 ;9,366.358896 ;8,118.084032 ;6,978.285607 ;10,050.443708 ;6,250.842643 ;11,646.534442 ;16,448.567046 ;6,160.624717
06/01/2021;14,385.406370 ;4,784.131035 ;9,367.877550 ;8,094.251790 ;6,978.758237 ;9,994.489097 ;6,241.127255 ;11,645.756328 ;16,382.266136 ;6,150.742574
07/01/2021;14,329.924830 ;4,784.865965 ;9,351.564651 ;8,053.193166 ;6,967.330879 ;9,913.538135 ;6,224.378663 ;11,644.400069 ;16,276.271960 ;6,134.067993
08/01/2021;14,314.816014 ;4,785.802985 ;9,375.028750 ;8,054.064661 ;6,965.033101 ;9,918.462215 ;6,223.168119 ;11,641.342634 ;16,250.049414 ;6,132.392237
11/01/2021;14,264.253505 ;4,786.423705 ;9,414.562801 ;8,000.073939 ;6,948.465217 ;9,813.959475 ;6,205.495278 ;11,638.173902 ;16,155.352291 ;6,113.713906
12/01/2021;14,293.583059 ;4,786.661376 ;9,545.663133 ;8,051.545678 ;6,967.843545 ;9,909.064333 ;6,223.073886 ;11,641.554307 ;16,208.766947 ;6,129.038408
13/01/2021;14,247.732228 ;4,787.067556 ;9,546.283706 ;8,029.656403 ;6,957.437719 ;9,871.351289 ;6,211.882214 ;11,638.251490 ;16,123.316189 ;6,117.676197
14/01/2021;14,277.884754 ;4,787.493487 ;9,640.977219 ;8,064.250710 ;6,968.490210 ;9,937.759840 ;6,225.513774 ;11,640.025120 ;16,179.902044 ;6,129.692872
15/01/2021;14,274.018302 ;4,787.918016 ;9,720.431102 ;8,045.840725 ;6,973.321027 ;9,888.900243 ;6,222.838732 ;11,639.297243 ;16,173.137904 ;6,125.462730
18/01/2021;14,286.715786 ;4,788.401394 ;9,740.672781 ;8,040.977680 ;6,978.750295 ;9,870.747692 ;6,224.340350 ;11,642.955093 ;16,194.105707 ;6,126.599958
19/01/2021;14,282.833493 ;4,789.128840 ;9,686.826438 ;8,019.017906 ;6,976.159866 ;9,822.999640 ;6,218.537802 ;11,645.444540 ;16,184.148835 ;6,121.741245
20/01/2021;14,283.734268 ;4,789.648082 ;9,802.433426 ;8,011.394526 ;6,974.710047 ;9,807.118865 ;6,219.507529 ;11,646.928895 ;16,184.432484 ;6,120.522517
21/01/2021;14,248.771193 ;4,790.014745 ;9,754.544458 ;7,987.043903 ;6,960.580398 ;9,768.384374 ;6,208.494746 ;11,643.000783 ;16,120.658277 ;6,110.266593
22/01/2021;14,219.937140 ;4,790.504459 ;9,807.403861 ;7,958.960296 ;6,950.261648 ;9,716.165941 ;6,199.577199 ;11,644.405497 ;16,063.499188 ;6,100.216360
